"date","vaccine_series_completed_percent_population","zip_code"
2020-12-26,0,"60614"
2021-02-23,0.085,"60614"
2021-05-09,0.457,"60614"
2021-05-03,0.427,"60614"
2021-02-16,0.062,"60614"
2021-04-01,0.191,"60614"
2021-02-03,0.035,"60614"
2021-01-11,0.014,"60614"
2021-02-14,0.057,"60614"
2021-04-13,0.273,"60614"
2021-01-01,0,"60614"
2021-02-18,0.069,"60614"
2021-02-02,0.034,"60614"
2021-04-10,0.252,"60614"
2021-04-19,0.32,"60614"
2021-03-12,0.138,"60614"
2021-04-17,0.304,"60614"
2021-03-03,0.112,"60614"
2021-04-16,0.299,"60614"
2021-04-26,0.374,"60614"
2020-12-20,0,"60614"
2021-05-02,0.421,"60614"
2021-03-10,0.129,"60614"
2021-01-09,0.01,"60614"
2021-05-13,0.487,"60614"
2020-12-19,0,"60614"
2021-03-25,0.167,"60614"
2021-01-04,0,"60614"
2021-05-24,0.518,"60614"
2021-01-29,0.031,"60614"
2021-01-21,0.024,"60614"
2021-05-18,0.506,"60614"
2020-12-15,0,"60614"
2021-02-07,0.039,"60614"
2021-03-16,0.148,"60614"
2021-01-16,0.019,"60614"
2021-01-22,0.024,"60614"
2020-12-27,0,"60614"
2021-03-08,0.123,"60614"
2021-02-11,0.048,"60614"
2020-12-19,0,"60615"
2021-04-23,0.322,"60615"
2021-05-07,0.408,"60615"
2021-01-17,0.02,"60615"
2021-03-07,0.131,"60615"
2020-12-21,0,"60615"
2021-02-23,0.102,"60615"
2021-01-07,0.003,"60615"
2021-03-06,0.13,"60615"
2021-04-07,0.222,"60615"
2021-03-20,0.159,"60615"
2021-03-10,0.138,"60615"
2021-04-06,0.215,"60615"
2021-03-30,0.186,"60615"
2021-02-02,0.042,"60615"
2021-02-22,0.1,"60615"
2021-01-02,0,"60615"
2021-01-03,0,"60615"
2021-05-14,0.442,"60615"
2021-01-06,0.002,"60615"
2021-02-11,0.068,"60615"
2021-03-13,0.147,"60615"
2021-05-05,0.393,"60615"
2020-12-24,0,"60615"
2021-05-23,0.465,"60615"
2021-03-25,0.171,"60615"
2021-01-22,0.03,"60615"
2021-03-18,0.156,"60615"
2021-05-15,0.446,"60615"
2021-01-16,0.018,"60615"
2021-02-08,0.054,"60615"
2020-12-26,0,"60615"
2021-01-26,0.036,"60615"
2021-05-21,0.463,"60615"
2020-12-23,0,"60615"
2021-01-28,0.038,"60615"
2021-02-13,0.078,"60615"
2021-02-19,0.093,"60615"
2021-01-27,0.037,"60615"
2020-12-28,0,"60615"
2021-02-06,0.05,"60615"
2021-04-27,0.345,"60615"
2021-03-11,0.141,"60615"
2021-04-19,0.289,"60615"
2021-02-03,0.043,"60615"
2021-01-13,0.014,"60615"
2021-04-05,0.209,"60615"
2021-01-20,0.026,"60615"
2021-04-02,0.2,"60615"
2021-01-23,0.032,"60615"
2021-02-17,0.084,"60615"
2021-05-01,0.373,"60615"
2020-12-27,0,"60615"
2021-01-11,0.01,"60615"
2021-04-21,0.305,"60615"
2021-02-15,0.08,"60615"
2020-12-29,0,"60615"
2021-05-04,0.388,"60615"
2021-02-05,0.048,"60615"
2021-02-26,0.113,"60615"
2021-03-29,0.182,"60615"
2021-04-25,0.325,"60615"
2021-03-23,0.165,"60615"
2021-02-14,0.078,"60615"
2021-05-18,0.454,"60615"
2021-03-15,0.149,"60615"
2021-03-14,0.147,"60615"
2021-02-21,0.097,"60615"
2021-02-07,0.05,"60615"
2020-12-22,0,"60615"
2021-03-03,0.123,"60615"
2021-04-15,0.266,"60615"
2021-01-25,0.034,"60615"
2021-03-01,0.118,"60615"
2021-03-19,0.158,"60615"
2021-05-20,0.46,"60615"
2021-05-08,0.413,"60615"
2020-12-20,0,"60615"
2021-04-22,0.312,"60615"
2021-01-10,0.009,"60615"
2021-05-13,0.436,"60615"
2021-02-28,0.116,"60615"
2021-03-22,0.163,"60615"
2021-01-09,0.007,"60615"
2021-03-08,0.134,"60615"
2021-03-02,0.12,"60615"
2021-02-16,0.081,"60615"
2021-04-26,0.334,"60615"
2021-03-24,0.167,"60615"
2021-04-10,0.241,"60615"
2021-04-18,0.281,"60615"
2021-04-03,0.203,"60615"
2021-02-10,0.061,"60615"
2021-05-17,0.451,"60615"
2021-02-27,0.114,"60615"
2021-02-24,0.105,"60615"
2021-02-04,0.046,"60615"
2021-04-14,0.259,"60615"
2021-04-08,0.228,"60615"
2021-04-30,0.369,"60615"
2021-05-25,0.469,"60615"
2021-02-01,0.041,"60615"
2020-12-18,0,"60615"
2021-05-09,0.413,"60615"
2021-03-26,0.175,"60615"
2021-03-04,0.126,"60615"
2021-04-20,0.298,"60615"
2021-01-15,0.016,"60615"
2021-05-06,0.401,"60615"
2020-12-30,0,"60615"
2021-03-17,0.154,"60615"
2021-02-09,0.057,"60615"
2021-05-19,0.458,"60615"
2021-05-16,0.447,"60615"
2020-12-25,0,"60615"
2021-04-24,0.325,"60615"
2021-05-24,0.467,"60615"
2021-04-16,0.273,"60615"
2021-04-29,0.361,"60615"
2021-05-03,0.381,"60615"
2021-01-05,0.001,"60615"
2021-03-28,0.179,"60615"
2021-01-01,0,"60615"
2021-01-24,0.032,"60615"
2021-03-21,0.16,"60615"
2021-05-10,0.419,"60615"
2021-02-12,0.075,"60615"
2021-02-25,0.109,"60615"
2021-01-18,0.021,"60615"
2021-04-04,0.204,"60615"
2021-01-21,0.028,"60615"
2021-05-12,0.43,"60615"
2021-03-12,0.144,"60615"
2021-01-08,0.005,"60615"
2021-02-18,0.088,"60615"
2021-04-01,0.194,"60615"
2021-04-11,0.243,"60615"
2021-03-05,0.129,"60615"
2021-04-09,0.237,"60615"
2021-04-17,0.277,"60615"
2021-01-31,0.04,"60615"
2021-01-04,0.001,"60615"
2021-01-12,0.012,"60615"
2021-03-16,0.152,"60615"
2021-05-02,0.375,"60615"
2021-04-28,0.354,"60615"
2021-03-31,0.19,"60615"
2021-01-29,0.039,"60615"
2021-05-22,0.465,"60615"
2021-03-09,0.136,"60615"
2021-04-13,0.254,"60615"
2021-04-12,0.248,"60615"
2021-05-11,0.425,"60615"
2021-01-30,0.04,"60615"
2020-12-15,0,"60615"
2020-12-31,0,"60615"
2020-12-16,0,"60615"
2021-02-20,0.095,"60615"
2021-01-19,0.023,"60615"
2021-03-27,0.178,"60615"
2021-01-14,0.015,"60615"
2020-12-17,0,"60615"
2021-04-30,0.342,"60616"
2021-05-24,0.446,"60616"
2021-03-03,0.09,"60616"
2021-04-25,0.308,"60616"
2021-03-08,0.104,"60616"
2021-04-03,0.189,"60616"
2021-05-06,0.371,"60616"
2021-04-20,0.284,"60616"
2021-03-02,0.086,"60616"
2021-01-25,0.018,"60616"
2021-03-29,0.167,"60616"
2021-05-14,0.414,"60616"
2021-02-02,0.024,"60616"
2021-03-25,0.154,"60616"
2021-03-14,0.12,"60616"
2021-03-13,0.12,"60616"
2021-03-22,0.142,"60616"
2020-12-16,0,"60616"
2021-02-26,0.076,"60616"
2021-02-17,0.046,"60616"
2020-12-26,0,"60616"
2021-04-12,0.242,"60616"
2021-04-01,0.179,"60616"
2021-03-18,0.134,"60616"
2021-03-09,0.107,"60616"
2021-03-16,0.127,"60616"
2021-01-01,0,"60616"
2021-02-22,0.059,"60616"
2021-01-14,0.012,"60616"
2021-01-30,0.021,"60616"
2021-01-31,0.021,"60616"
2021-05-02,0.347,"60616"
2021-03-21,0.14,"60616"
2020-12-23,0,"60616"
2021-01-13,0.011,"60616"
2021-05-09,0.384,"60616"
2021-02-03,0.025,"60616"
2020-12-31,0,"60616"
2021-01-09,0.006,"60616"
2021-04-16,0.264,"60616"
2021-02-23,0.063,"60616"
2021-04-14,0.253,"60616"
2021-02-14,0.041,"60616"
2021-02-05,0.028,"60616"
2021-01-08,0.005,"60616"
2020-12-27,0,"60616"
2021-03-01,0.082,"60616"
2021-04-11,0.231,"60616"
2020-12-25,0,"60616"
2021-05-11,0.396,"60616"
2021-03-24,0.15,"60616"
2021-02-11,0.037,"60616"
2021-02-06,0.029,"60616"
2021-04-04,0.19,"60616"
2021-02-24,0.067,"60616"
2021-04-18,0.271,"60616"
2021-03-20,0.139,"60616"
2021-01-06,0.001,"60616"
2021-03-04,0.094,"60616"
2021-03-26,0.159,"60616"
2021-05-15,0.419,"60616"
2021-01-28,0.02,"60616"
2021-02-07,0.029,"60616"
2021-01-26,0.019,"60616"
2021-04-10,0.229,"60616"
2021-01-04,0,"60616"
2021-02-09,0.032,"60616"
2021-02-19,0.053,"60616"
2021-02-20,0.056,"60616"
2021-04-23,0.304,"60616"
2021-02-15,0.042,"60616"
2021-04-05,0.194,"60616"
2021-03-31,0.174,"60616"
2021-01-15,0.012,"60616"
2021-02-21,0.056,"60616"
2021-02-12,0.039,"60616"
2020-12-19,0,"60616"
2021-04-13,0.247,"60616"
2021-03-05,0.098,"60616"
2021-04-09,0.224,"60616"
2021-01-20,0.015,"60616"
2021-02-27,0.078,"60616"
2021-01-17,0.012,"60616"
2021-04-29,0.336,"60616"
2021-05-17,0.426,"60616"
2021-04-27,0.32,"60616"
2021-02-04,0.027,"60616"
2020-12-24,0,"60616"
2021-03-07,0.1,"60616"
2021-03-12,0.117,"60616"
2021-03-06,0.1,"60616"
2021-03-30,0.171,"60616"
2021-04-15,0.258,"60616"
2021-01-18,0.013,"60616"
2020-12-20,0,"60616"
2021-04-22,0.298,"60616"
2021-02-10,0.034,"60616"
2021-05-20,0.437,"60616"
2021-05-22,0.443,"60616"
2021-04-19,0.277,"60616"
2021-04-28,0.33,"60616"
2021-05-01,0.345,"60616"
2021-05-25,0.448,"60616"
2021-05-07,0.377,"60616"
2020-12-30,0,"60616"
2021-03-23,0.144,"60616"
2021-05-13,0.409,"60616"
2020-12-18,0,"60616"
2021-01-23,0.017,"60616"
2020-12-17,0,"60616"
2021-04-17,0.268,"60616"
2021-03-11,0.113,"60616"
2021-01-16,0.012,"60616"
2021-01-07,0.003,"60616"
2021-01-12,0.01,"60616"
2021-05-10,0.389,"60616"
2021-01-27,0.019,"60616"
2021-03-10,0.11,"60616"
2021-04-24,0.307,"60616"
2021-02-01,0.022,"60616"
2021-03-17,0.132,"60616"
2021-04-26,0.313,"60616"
2021-02-25,0.072,"60616"
2021-04-06,0.2,"60616"
2021-05-04,0.359,"60616"
2021-05-18,0.431,"60616"
2021-05-19,0.435,"60616"
2020-12-28,0,"60616"
2021-02-08,0.031,"60616"
2021-05-23,0.444,"60616"
2021-05-16,0.422,"60616"
2020-12-22,0,"60616"
2021-02-13,0.041,"60616"
2021-01-19,0.014,"60616"
2021-05-12,0.402,"60616"
2021-01-10,0.007,"60616"
2021-05-21,0.44,"60616"
2021-01-29,0.021,"60616"
2021-04-08,0.215,"60616"
2020-12-21,0,"60616"
2021-03-28,0.164,"60616"
2021-01-21,0.016,"60616"
2021-04-07,0.208,"60616"
2021-04-02,0.185,"60616"
2021-01-24,0.017,"60616"
2021-05-03,0.353,"60616"
2021-04-21,0.293,"60616"
2021-02-18,0.05,"60616"
2021-01-05,0,"60616"
2021-02-28,0.079,"60616"
2021-03-15,0.125,"60616"
2020-12-15,0,"60616"
2021-01-02,0,"60616"
2021-05-05,0.365,"60616"
2021-02-16,0.043,"60616"
2021-01-11,0.008,"60616"
2021-01-03,0,"60616"
2021-05-08,0.381,"60616"
2021-03-19,0.136,"60616"
2021-03-27,0.163,"60616"
2020-12-29,0,"60616"
2021-01-22,0.016,"60616"
2020-12-26,0,"60617"
2021-02-14,0.019,"60617"
2021-04-03,0.131,"60617"
2021-01-31,0.006,"60617"
2020-12-21,0,"60617"
2021-05-09,0.266,"60617"
2021-02-26,0.044,"60617"
2021-05-22,0.299,"60617"
2021-05-11,0.272,"60617"
2021-04-24,0.217,"60617"
2021-01-23,0.004,"60617"
2020-12-18,0,"60617"
2021-03-31,0.118,"60617"
2021-01-07,0,"60617"
2021-01-18,0.003,"60617"
2020-12-16,0,"60617"
2021-02-23,0.036,"60617"
2021-02-17,0.024,"60617"
2021-03-16,0.081,"60617"
2021-04-04,0.132,"60617"
2021-02-05,0.01,"60617"
2021-04-07,0.148,"60617"
2021-04-09,0.159,"60617"
2021-01-09,0.001,"60617"
2021-03-06,0.061,"60617"
2021-01-01,0,"60617"
2021-03-05,0.059,"60617"
2021-02-08,0.011,"60617"
2021-02-02,0.007,"60617"
2021-05-25,0.303,"60617"
2021-01-21,0.004,"60617"
2021-05-05,0.249,"60617"
2021-01-12,0.002,"60617"
2021-01-27,0.006,"60617"
2021-03-14,0.077,"60617"
2021-03-22,0.093,"60617"
2021-02-22,0.033,"60617"
2021-04-25,0.217,"60617"
2021-04-12,0.171,"60617"
2021-05-03,0.243,"60617"
2021-03-17,0.083,"60617"
2021-04-28,0.227,"60617"
2021-02-27,0.045,"60617"
2020-12-23,0,"60617"
2021-05-12,0.275,"60617"
2021-04-20,0.2,"60617"
2021-02-10,0.013,"60617"
2021-03-30,0.114,"60617"
2021-01-13,0.002,"60617"
2021-01-26,0.005,"60617"
2021-03-29,0.111,"60617"
2021-01-08,0.001,"60617"
2021-05-10,0.269,"60617"
2021-01-15,0.002,"60617"
2021-03-10,0.068,"60617"
2021-03-13,0.076,"60617"
2021-04-29,0.232,"60617"
2021-04-10,0.165,"60617"
2021-04-21,0.203,"60617"
2021-05-15,0.283,"60617"
2020-12-24,0,"60617"
2021-02-16,0.021,"60617"
2021-02-07,0.01,"60617"
2021-05-18,0.29,"60617"
2021-01-04,0,"60617"
2020-12-25,0,"60617"
2021-02-20,0.032,"60617"
2021-03-19,0.089,"60617"
2021-03-08,0.064,"60617"
2020-12-28,0,"60617"
2021-01-19,0.003,"60617"
2021-04-06,0.14,"60617"
2020-12-19,0,"60617"
2021-04-02,0.128,"60617"
2021-01-28,0.006,"60617"
2021-05-24,0.301,"60617"
2021-02-03,0.008,"60617"
2021-03-18,0.086,"60617"
2021-05-04,0.246,"60617"
2021-04-14,0.179,"60617"
2021-05-23,0.3,"60617"
2021-04-19,0.196,"60617"
2021-02-24,0.037,"60617"
2021-03-07,0.062,"60617"
2021-01-25,0.004,"60617"
2021-01-30,0.006,"60617"
2021-05-21,0.297,"60617"
2021-03-27,0.109,"60617"
2021-01-11,0.001,"60617"
2021-05-14,0.281,"60617"
2021-01-20,0.003,"60617"
2021-03-23,0.095,"60617"
2021-04-05,0.137,"60617"
2021-04-13,0.175,"60617"
2021-01-17,0.003,"60617"
2021-02-09,0.012,"60617"
2020-12-31,0,"60617"
2021-04-15,0.184,"60617"
2021-04-22,0.209,"60617"
2021-02-28,0.046,"60617"
2021-01-22,0.004,"60617"
2020-12-27,0,"60617"
2020-12-29,0,"60617"
2020-12-30,0,"60617"
2021-02-04,0.008,"60617"
2021-05-08,0.264,"60617"
2021-03-11,0.071,"60617"
2021-01-03,0,"60617"
2021-02-15,0.02,"60617"
2021-03-03,0.053,"60617"
2021-04-11,0.167,"60617"
2021-02-18,0.027,"60617"
2021-04-01,0.123,"60617"
2021-03-15,0.079,"60617"
2021-02-25,0.04,"60617"
2021-04-16,0.189,"60617"
2021-03-28,0.109,"60617"
2021-01-05,0,"60617"
2021-03-26,0.106,"60617"
2021-03-12,0.074,"60617"
2021-05-13,0.278,"60617"
2021-02-12,0.018,"60617"
2021-05-19,0.292,"60617"
2021-02-19,0.03,"60617"
2021-05-17,0.287,"60617"
2021-01-10,0.001,"60617"
2021-02-13,0.019,"60617"
2021-03-02,0.05,"60617"
2021-05-01,0.239,"60617"
2020-12-22,0,"60617"
2020-12-17,0,"60617"
2021-03-21,0.091,"60617"
2021-01-14,0.002,"60617"
2021-03-01,0.048,"60617"
2021-01-24,0.004,"60617"
2021-04-30,0.236,"60617"
2021-03-04,0.056,"60617"
2020-12-20,0,"60617"
2021-03-25,0.102,"60617"
2021-01-06,0,"60617"
2021-03-09,0.065,"60617"
2021-05-20,0.295,"60617"
2021-05-07,0.258,"60617"
2021-02-06,0.01,"60617"
2021-05-02,0.24,"60617"
2021-04-17,0.192,"60617"
2021-03-24,0.098,"60617"
2021-05-16,0.284,"60617"
2021-01-16,0.003,"60617"
2021-01-02,0,"60617"
2021-02-21,0.032,"60617"
2021-02-01,0.006,"60617"
2021-04-18,0.193,"60617"
2021-04-23,0.212,"60617"
2021-01-29,0.006,"60617"
2021-04-08,0.154,"60617"
2021-04-27,0.224,"60617"
2021-03-20,0.09,"60617"
2021-02-11,0.016,"60617"
2020-12-15,0,"60617"
2021-05-06,0.254,"60617"
2021-04-26,0.221,"60617"
2021-03-25,0.143,"60618"
2021-04-30,0.364,"60618"
2021-02-26,0.066,"60618"
2021-03-10,0.099,"60618"
2021-01-01,0,"60618"
2021-05-19,0.45,"60618"
2021-01-09,0.005,"60618"
2021-01-05,0,"60618"
2020-12-20,0,"60618"
2021-01-20,0.013,"60618"
2021-02-24,0.058,"60618"
2021-01-31,0.02,"60618"
2021-04-04,0.182,"60618"
2021-05-23,0.462,"60618"
2021-02-07,0.027,"60618"
2021-01-19,0.012,"60618"
2021-01-17,0.01,"60618"
2021-01-15,0.01,"60618"
2021-05-01,0.368,"60618"
2020-12-18,0,"60618"
2020-12-27,0,"60618"
2020-12-25,0,"60618"
2021-04-10,0.226,"60618"
2021-05-20,0.453,"60618"
2021-03-06,0.088,"60618"
2020-12-21,0,"60618"
2021-04-17,0.274,"60618"
2021-02-03,0.023,"60618"
2021-03-28,0.152,"60618"
2021-05-22,0.461,"60618"
2021-05-04,0.383,"60618"
2021-01-22,0.014,"60618"
2021-02-14,0.036,"60618"
2021-04-06,0.195,"60618"
2021-03-05,0.085,"60618"
2020-12-31,0,"60618"
2021-02-06,0.027,"60618"
2021-02-20,0.048,"60618"
2020-12-15,0,"60618"
2021-05-15,0.437,"60618"
2021-04-13,0.246,"60618"
2021-04-16,0.269,"60618"
2021-05-02,0.371,"60618"
2021-03-09,0.095,"60618"
2021-03-07,0.089,"60618"
2021-01-13,0.009,"60618"
2021-02-19,0.046,"60618"
2020-12-23,0,"60618"
2021-02-02,0.022,"60618"
2021-02-05,0.026,"60618"
2021-05-06,0.393,"60618"
2021-05-18,0.447,"60618"
2021-04-11,0.23,"60618"
2021-01-28,0.018,"60618"
2021-02-01,0.021,"60618"
2021-03-17,0.123,"60618"
2021-05-12,0.42,"60618"
2021-01-03,0,"60618"
2021-04-15,0.261,"60618"
2021-01-16,0.01,"60618"
2021-05-09,0.404,"60618"
2021-02-08,0.028,"60618"
2021-02-22,0.051,"60618"
2021-03-29,0.155,"60618"
2021-04-28,0.35,"60618"
2021-02-16,0.038,"60618"
2021-02-18,0.044,"60618"
2021-04-20,0.295,"60618"
2021-03-27,0.151,"60618"
2021-02-21,0.049,"60618"
2021-02-09,0.029,"60618"
2021-01-21,0.014,"60618"
2021-01-10,0.005,"60618"
2021-01-26,0.016,"60618"
2021-05-16,0.44,"60618"
2021-05-08,0.403,"60618"
2021-03-03,0.078,"60618"
2021-03-20,0.132,"60618"
2021-01-29,0.019,"60618"
2021-03-30,0.16,"60618"
2021-03-01,0.072,"60618"
2021-01-24,0.015,"60618"
2021-04-25,0.325,"60618"
2021-01-30,0.019,"60618"
2020-12-17,0,"60618"
2021-02-25,0.062,"60618"
2021-04-05,0.188,"60618"
2021-02-11,0.033,"60618"
2021-03-04,0.082,"60618"
2021-01-11,0.007,"60618"
2021-05-17,0.444,"60618"
2021-02-17,0.041,"60618"
2021-04-12,0.237,"60618"
2021-03-22,0.135,"60618"
2021-05-24,0.465,"60618"
2020-12-30,0,"60618"
2020-12-19,0,"60618"
2021-02-27,0.068,"60618"
2021-03-31,0.164,"60618"
2020-12-22,0,"60618"
2021-02-04,0.024,"60618"
2021-01-12,0.008,"60618"
2021-03-02,0.074,"60618"
2021-01-06,0,"60618"
2021-01-07,0.002,"60618"
2021-04-24,0.323,"60618"
2021-04-29,0.357,"60618"
2021-04-09,0.219,"60618"
2021-05-21,0.457,"60618"
2021-04-08,0.211,"60618"
2020-12-28,0,"60618"
2021-01-25,0.015,"60618"
2021-01-18,0.011,"60618"
2021-02-10,0.031,"60618"
2021-03-24,0.14,"60618"
2020-12-29,0,"60618"
2021-01-23,0.015,"60618"
2021-02-23,0.054,"60618"
2021-02-13,0.036,"60618"
2021-05-13,0.426,"60618"
2021-04-02,0.176,"60618"
2021-05-03,0.377,"60618"
2021-04-27,0.341,"60618"
2021-04-21,0.301,"60618"
2020-12-24,0,"60618"
2020-12-16,0,"60618"
2021-01-08,0.004,"60618"
2021-01-02,0,"60618"
2021-03-19,0.129,"60618"
2021-04-22,0.309,"60618"
2021-01-27,0.017,"60618"
2021-04-19,0.286,"60618"
2021-05-07,0.398,"60618"
2021-02-12,0.035,"60618"
2021-04-14,0.253,"60618"
2021-04-01,0.169,"60618"
2021-03-23,0.137,"60618"
2021-05-11,0.414,"60618"
2021-01-14,0.009,"60618"
2021-05-05,0.388,"60618"
2021-03-12,0.108,"60618"
2021-05-10,0.408,"60618"
2021-03-21,0.133,"60618"
2021-03-18,0.125,"60618"
2021-03-15,0.117,"60618"
2021-03-08,0.091,"60618"
2021-03-11,0.103,"60618"
2021-04-18,0.277,"60618"
2021-04-26,0.332,"60618"
2021-02-28,0.069,"60618"
2021-05-25,0.468,"60618"
2021-02-15,0.037,"60618"
2021-04-23,0.316,"60618"
2021-01-04,0,"60618"
2021-04-07,0.202,"60618"
2021-03-26,0.148,"60618"
2021-03-16,0.12,"60618"
2021-04-03,0.181,"60618"
2020-12-26,0,"60618"
2021-05-14,0.432,"60618"
2021-03-13,0.112,"60618"
2021-03-14,0.114,"60618"
2021-01-05,0,"60619"
2021-04-30,0.248,"60619"
2021-01-23,0.004,"60619"
2021-01-25,0.004,"60619"
2021-02-26,0.05,"60619"
2021-05-13,0.281,"60619"
2021-01-18,0.002,"60619"
2021-04-06,0.159,"60619"
2021-05-03,0.254,"60619"
2021-05-18,0.293,"60619"
2020-12-16,0,"60619"
2021-03-07,0.068,"60619"
2021-03-13,0.084,"60619"
2021-04-26,0.236,"60619"
2021-05-24,0.303,"60619"
2021-02-04,0.009,"60619"
2021-03-18,0.094,"60619"
2021-05-07,0.266,"60619"
2021-04-21,0.225,"60619"
2021-03-20,0.099,"60619"
2021-02-14,0.023,"60619"
2021-02-20,0.037,"60619"
2021-05-15,0.287,"60619"
2021-05-10,0.272,"60619"
2021-04-02,0.14,"60619"
2021-01-19,0.002,"60619"
2021-04-11,0.188,"60619"
2021-03-11,0.078,"60619"
2021-02-24,0.044,"60619"
2020-12-25,0,"60619"
2021-01-02,0,"60619"
2021-02-07,0.011,"60619"
2021-04-14,0.201,"60619"
2021-03-24,0.107,"60619"
2020-12-19,0,"60619"
2021-04-25,0.233,"60619"
2020-12-21,0,"60619"
2021-05-11,0.274,"60619"
2021-04-12,0.193,"60619"
2021-01-04,0,"60619"
2020-12-18,0,"60619"
2021-03-05,0.065,"60619"
2021-05-05,0.259,"60619"
2020-12-15,0,"60619"
2021-04-16,0.211,"60619"
2021-02-09,0.013,"60619"
2021-01-13,0.002,"60619"
2021-01-14,0.002,"60619"
2021-01-01,0,"60619"
2021-02-21,0.037,"60619"
2021-05-06,0.263,"60619"
2021-04-20,0.222,"60619"
2021-01-07,0,"60619"
2021-02-17,0.028,"60619"
2021-04-15,0.206,"60619"
2020-12-26,0,"60619"
2020-12-27,0,"60619"
2021-03-12,0.081,"60619"
2021-01-20,0.003,"60619"
2021-05-19,0.295,"60619"
2021-05-02,0.252,"60619"
2021-05-20,0.297,"60619"
2021-03-21,0.1,"60619"
2021-03-23,0.104,"60619"
2021-02-12,0.021,"60619"
2021-01-06,0,"60619"
2021-02-18,0.031,"60619"
2021-04-03,0.145,"60619"
2021-03-09,0.072,"60619"
2021-02-01,0.007,"60619"
2021-01-29,0.006,"60619"
2021-05-16,0.288,"60619"
2021-01-22,0.004,"60619"
2021-01-03,0,"60619"
2021-02-11,0.019,"60619"
2021-01-09,0.001,"60619"
2021-01-31,0.006,"60619"
2021-03-06,0.067,"60619"
2021-01-27,0.005,"60619"
2021-03-26,0.115,"60619"
2020-12-17,0,"60619"
2021-05-17,0.29,"60619"
2021-05-23,0.302,"60619"
2021-03-27,0.118,"60619"
2021-02-05,0.01,"60619"
2021-04-19,0.219,"60619"
2021-04-09,0.181,"60619"
2021-03-16,0.089,"60619"
2021-05-09,0.269,"60619"
2020-12-22,0,"60619"
2020-12-30,0,"60619"
2021-04-01,0.133,"60619"
2021-02-10,0.015,"60619"
2020-12-24,0,"60619"
2020-12-20,0,"60619"
2021-03-01,0.055,"60619"
2021-01-17,0.002,"60619"
2021-01-15,0.002,"60619"
2021-03-19,0.097,"60619"
2021-02-22,0.039,"60619"
2021-04-18,0.215,"60619"
2021-05-22,0.301,"60619"
2021-03-15,0.087,"60619"
2021-02-08,0.011,"60619"
2021-04-04,0.147,"60619"
2021-02-19,0.035,"60619"
2021-02-16,0.025,"60619"
2021-03-04,0.062,"60619"
2021-04-17,0.213,"60619"
2020-12-31,0,"60619"
2021-05-01,0.251,"60619"
2021-01-11,0.001,"60619"
2021-03-02,0.058,"60619"
2021-01-21,0.004,"60619"
2020-12-23,0,"60619"
2021-02-02,0.007,"60619"
2021-04-10,0.186,"60619"
2021-05-14,0.284,"60619"
2021-01-28,0.006,"60619"
2021-03-22,0.102,"60619"
2021-04-28,0.242,"60619"
2021-04-05,0.153,"60619"
2021-02-06,0.011,"60619"
2021-03-17,0.092,"60619"
2021-04-22,0.227,"60619"
2021-03-03,0.06,"60619"
2021-03-31,0.129,"60619"
2020-12-28,0,"60619"
2021-02-27,0.052,"60619"
2021-04-24,0.232,"60619"
2021-01-08,0.001,"60619"
2021-04-27,0.239,"60619"
2021-03-10,0.075,"60619"
2021-03-08,0.07,"60619"
2021-02-28,0.052,"60619"
2021-05-12,0.277,"60619"
2021-03-14,0.085,"60619"
2021-04-13,0.197,"60619"
2021-03-25,0.11,"60619"
2020-12-29,0,"60619"
2021-01-26,0.005,"60619"
2021-04-08,0.174,"60619"
2021-04-29,0.245,"60619"
2021-02-15,0.024,"60619"
2021-01-30,0.006,"60619"
2021-03-30,0.124,"60619"
2021-01-12,0.001,"60619"
2021-02-03,0.008,"60619"
2021-02-25,0.047,"60619"
2021-04-07,0.168,"60619"
2021-04-23,0.231,"60619"
2021-03-29,0.121,"60619"
2021-02-13,0.023,"60619"
2021-05-04,0.256,"60619"
2021-02-23,0.041,"60619"
2021-05-08,0.269,"60619"
2021-03-28,0.118,"60619"
2021-05-21,0.299,"60619"
2021-01-24,0.004,"60619"
2021-01-16,0.002,"60619"
2021-05-25,0.305,"60619"
2021-01-10,0.001,"60619"
2021-04-26,0.211,"60620"
2020-12-15,0,"60620"
2021-01-17,0.002,"60620"
2021-04-02,0.117,"60620"
2021-05-05,0.234,"60620"
2021-02-04,0.009,"60620"
2021-01-24,0.003,"60620"
2021-05-01,0.226,"60620"
2021-05-21,0.272,"60620"
2021-02-11,0.014,"60620"
2021-03-17,0.072,"60620"
2021-04-25,0.208,"60620"
2021-05-04,0.231,"60620"
2021-05-22,0.274,"60620"
2021-03-09,0.056,"60620"
2021-02-24,0.028,"60620"
2021-05-12,0.251,"60620"
2021-02-09,0.012,"60620"
2021-01-29,0.006,"60620"
2021-04-23,0.205,"60620"
2021-05-25,0.277,"60620"
2021-01-15,0.002,"60620"
2021-02-22,0.025,"60620"
2021-02-03,0.009,"60620"
2021-05-11,0.249,"60620"
2021-04-04,0.123,"60620"
2021-04-22,0.201,"60620"
2021-01-19,0.002,"60620"
2021-01-05,0,"60620"
2021-04-09,0.151,"60620"
2021-03-23,0.083,"60620"
2020-12-27,0,"60620"
2021-05-09,0.244,"60620"
2021-03-22,0.081,"60620"
2020-12-26,0,"60620"
2021-02-07,0.01,"60620"
2021-03-15,0.069,"60620"
2021-05-18,0.265,"60620"
2020-12-24,0,"60620"
