Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60628,04/02/2021,665,21512,440,14476,0.225,246,7457,0.116,64254,POINT (-87.621537 41.694192),60628-20210402
60628,04/03/2021,579,22091,425,14901,0.232,215,7672,0.119,64254,POINT (-87.621537 41.694192),60628-20210403
60628,04/04/2021,62,22153,35,14936,0.232,30,7702,0.12,64254,POINT (-87.621537 41.694192),60628-20210404
60628,04/05/2021,429,22582,263,15199,0.237,236,7938,0.124,64254,POINT (-87.621537 41.694192),60628-20210405
60628,04/06/2021,915,23497,245,15444,0.24,697,8635,0.134,64254,POINT (-87.621537 41.694192),60628-20210406
60628,04/07/2021,580,24077,360,15804,0.246,320,8955,0.139,64254,POINT (-87.621537 41.694192),60628-20210407
60628,04/08/2021,470,24547,253,16057,0.25,248,9203,0.143,64254,POINT (-87.621537 41.694192),60628-20210408
60628,04/09/2021,599,25146,341,16398,0.255,293,9496,0.148,64254,POINT (-87.621537 41.694192),60628-20210409
60628,04/10/2021,497,25643,350,16748,0.261,302,9798,0.152,64254,POINT (-87.621537 41.694192),60628-20210410
60628,04/11/2021,164,25807,80,16828,0.262,95,9893,0.154,64254,POINT (-87.621537 41.694192),60628-20210411
60628,04/12/2021,430,26237,261,17089,0.266,304,10197,0.159,64254,POINT (-87.621537 41.694192),60628-20210412
60628,04/13/2021,336,26573,148,17237,0.268,188,10385,0.162,64254,POINT (-87.621537 41.694192),60628-20210413
60628,04/14/2021,440,27013,182,17419,0.271,258,10643,0.166,64254,POINT (-87.621537 41.694192),60628-20210414
60628,04/15/2021,378,27391,172,17591,0.274,206,10849,0.169,64254,POINT (-87.621537 41.694192),60628-20210415
60628,04/16/2021,577,27968,284,17875,0.278,294,11143,0.173,64254,POINT (-87.621537 41.694192),60628-20210416
60628,04/17/2021,496,28464,197,18072,0.281,299,11442,0.178,64254,POINT (-87.621537 41.694192),60628-20210417
60628,04/18/2021,146,28610,68,18140,0.282,78,11520,0.179,64254,POINT (-87.621537 41.694192),60628-20210418
60628,04/19/2021,365,28975,137,18277,0.284,229,11749,0.183,64254,POINT (-87.621537 41.694192),60628-20210419
60628,04/20/2021,366,29341,204,18481,0.288,162,11911,0.185,64254,POINT (-87.621537 41.694192),60628-20210420
60628,04/21/2021,390,29731,213,18694,0.291,182,12093,0.188,64254,POINT (-87.621537 41.694192),60628-20210421
60628,04/22/2021,356,30087,184,18878,0.294,172,12265,0.191,64254,POINT (-87.621537 41.694192),60628-20210422
60628,04/23/2021,528,30615,207,19085,0.297,321,12586,0.196,64254,POINT (-87.621537 41.694192),60628-20210423
60628,04/24/2021,383,30998,127,19212,0.299,256,12842,0.2,64254,POINT (-87.621537 41.694192),60628-20210424
60628,04/25/2021,64,31062,34,19246,0.3,30,12872,0.2,64254,POINT (-87.621537 41.694192),60628-20210425
60628,04/26/2021,263,31325,117,19363,0.301,149,13021,0.203,64254,POINT (-87.621537 41.694192),60628-20210426
60628,04/27/2021,309,31634,148,19511,0.304,163,13184,0.205,64254,POINT (-87.621537 41.694192),60628-20210427
60628,04/28/2021,322,31956,155,19666,0.306,182,13366,0.208,64254,POINT (-87.621537 41.694192),60628-20210428
60628,04/29/2021,332,32288,167,19833,0.309,177,13543,0.211,64254,POINT (-87.621537 41.694192),60628-20210429
60628,04/30/2021,375,32663,143,19976,0.311,243,13786,0.215,64254,POINT (-87.621537 41.694192),60628-20210430
60630,01/10/2021,23,1388,13,1149,0.02,10,239,0.004,56433,POINT (-87.759611 41.971261),60630-20210110
60630,01/15/2021,83,1920,77,1499,0.027,6,421,0.007,56433,POINT (-87.759611 41.971261),60630-20210115
60630,01/19/2021,91,2178,58,1681,0.03,33,497,0.009,56433,POINT (-87.759611 41.971261),60630-20210119
60630,01/24/2021,35,2818,30,2206,0.039,5,612,0.011,56433,POINT (-87.759611 41.971261),60630-20210124
60630,02/03/2021,307,4974,238,3886,0.069,69,1088,0.019,56433,POINT (-87.759611 41.971261),60630-20210203
60630,02/06/2021,254,5979,200,4680,0.083,54,1299,0.023,56433,POINT (-87.759611 41.971261),60630-20210206
60630,02/17/2021,327,8660,185,6667,0.118,142,1993,0.035,56433,POINT (-87.759611 41.971261),60630-20210217
60630,02/18/2021,346,9006,195,6862,0.122,151,2144,0.038,56433,POINT (-87.759611 41.971261),60630-20210218
60630,02/19/2021,328,9334,159,7021,0.124,169,2313,0.041,56433,POINT (-87.759611 41.971261),60630-20210219
60630,02/20/2021,185,9519,84,7105,0.126,101,2414,0.043,56433,POINT (-87.759611 41.971261),60630-20210220
60630,02/21/2021,66,9585,27,7132,0.126,39,2453,0.043,56433,POINT (-87.759611 41.971261),60630-20210221
60630,02/22/2021,207,9792,65,7197,0.128,142,2595,0.046,56433,POINT (-87.759611 41.971261),60630-20210222
60630,02/23/2021,337,10129,166,7363,0.13,171,2766,0.049,56433,POINT (-87.759611 41.971261),60630-20210223
60630,02/25/2021,415,10882,182,7708,0.137,233,3174,0.056,56433,POINT (-87.759611 41.971261),60630-20210225
60630,02/26/2021,482,11364,262,7970,0.141,220,3394,0.06,56433,POINT (-87.759611 41.971261),60630-20210226
60630,02/27/2021,319,11683,160,8130,0.144,159,3553,0.063,56433,POINT (-87.759611 41.971261),60630-20210227
60630,02/28/2021,107,11790,46,8176,0.145,61,3614,0.064,56433,POINT (-87.759611 41.971261),60630-20210228
60630,03/01/2021,308,12098,179,8355,0.148,129,3743,0.066,56433,POINT (-87.759611 41.971261),60630-20210301
60630,03/02/2021,400,12498,214,8569,0.152,186,3929,0.07,56433,POINT (-87.759611 41.971261),60630-20210302
60630,03/03/2021,451,12949,208,8777,0.156,243,4172,0.074,56433,POINT (-87.759611 41.971261),60630-20210303
60630,03/04/2021,434,13383,192,8969,0.159,244,4416,0.078,56433,POINT (-87.759611 41.971261),60630-20210304
60630,03/05/2021,437,13820,249,9218,0.163,209,4625,0.082,56433,POINT (-87.759611 41.971261),60630-20210305
60630,03/06/2021,356,14176,172,9390,0.166,203,4828,0.086,56433,POINT (-87.759611 41.971261),60630-20210306
60630,03/07/2021,112,14288,73,9463,0.168,48,4876,0.086,56433,POINT (-87.759611 41.971261),60630-20210307
60630,03/08/2021,286,14574,150,9613,0.17,159,5035,0.089,56433,POINT (-87.759611 41.971261),60630-20210308
60630,03/09/2021,420,14994,251,9864,0.175,210,5245,0.093,56433,POINT (-87.759611 41.971261),60630-20210309
60630,03/10/2021,500,15494,305,10169,0.18,235,5480,0.097,56433,POINT (-87.759611 41.971261),60630-20210310
60630,03/11/2021,634,16128,371,10540,0.187,307,5787,0.103,56433,POINT (-87.759611 41.971261),60630-20210311
60630,03/12/2021,666,16794,379,10919,0.193,341,6128,0.109,56433,POINT (-87.759611 41.971261),60630-20210312
60630,03/13/2021,469,17263,260,11179,0.198,266,6394,0.113,56433,POINT (-87.759611 41.971261),60630-20210313
60630,03/14/2021,185,17448,116,11295,0.2,74,6468,0.115,56433,POINT (-87.759611 41.971261),60630-20210314
60630,03/15/2021,407,17855,261,11556,0.205,166,6634,0.118,56433,POINT (-87.759611 41.971261),60630-20210315
60630,03/16/2021,471,18326,314,11870,0.21,186,6820,0.121,56433,POINT (-87.759611 41.971261),60630-20210316
60630,03/17/2021,523,18849,366,12236,0.217,176,6996,0.124,56433,POINT (-87.759611 41.971261),60630-20210317
60630,03/18/2021,638,19487,438,12674,0.225,212,7208,0.128,56433,POINT (-87.759611 41.971261),60630-20210318
60630,03/19/2021,563,20050,387,13061,0.231,199,7407,0.131,56433,POINT (-87.759611 41.971261),60630-20210319
60630,03/20/2021,414,20464,289,13350,0.237,177,7584,0.134,56433,POINT (-87.759611 41.971261),60630-20210320
60630,03/21/2021,186,20650,148,13498,0.239,52,7636,0.135,56433,POINT (-87.759611 41.971261),60630-20210321
60631,01/11/2021,59,1284,20,1011,0.034,39,273,0.009,29529,POINT (-87.813371 41.995019),60631-20210111
60631,01/15/2021,49,1564,44,1229,0.042,5,335,0.011,29529,POINT (-87.813371 41.995019),60631-20210115
60631,01/18/2021,45,1730,37,1379,0.047,8,351,0.012,29529,POINT (-87.813371 41.995019),60631-20210118
60631,01/23/2021,94,2320,82,1862,0.063,12,458,0.016,29529,POINT (-87.813371 41.995019),60631-20210123
60631,01/28/2021,214,3020,187,2440,0.083,27,580,0.02,29529,POINT (-87.813371 41.995019),60631-20210128
60631,02/01/2021,135,3684,103,2907,0.098,32,777,0.026,29529,POINT (-87.813371 41.995019),60631-20210201
60631,02/04/2021,250,4375,210,3463,0.117,40,912,0.031,29529,POINT (-87.813371 41.995019),60631-20210204
60631,02/05/2021,362,4737,238,3701,0.125,124,1036,0.035,29529,POINT (-87.813371 41.995019),60631-20210205
60631,02/06/2021,444,5181,425,4126,0.14,19,1055,0.036,29529,POINT (-87.813371 41.995019),60631-20210206
60631,02/07/2021,55,5236,48,4174,0.141,7,1062,0.036,29529,POINT (-87.813371 41.995019),60631-20210207
60631,02/08/2021,191,5427,141,4315,0.146,50,1112,0.038,29529,POINT (-87.813371 41.995019),60631-20210208
60631,02/09/2021,216,5643,169,4484,0.152,47,1159,0.039,29529,POINT (-87.813371 41.995019),60631-20210209
60619,05/05/2021,261,34510,113,20602,0.337,162,14964,0.244,61207,POINT (-87.60569 41.744737),60619-20210505
60619,05/06/2021,285,34795,109,20711,0.338,190,15154,0.248,61207,POINT (-87.60569 41.744737),60619-20210506
60628,05/01/2021,328,32991,134,20110,0.313,211,13997,0.218,64254,POINT (-87.621537 41.694192),60628-20210501
60628,05/02/2021,75,33066,31,20141,0.313,48,14045,0.219,64254,POINT (-87.621537 41.694192),60628-20210502
60628,05/03/2021,240,33306,106,20247,0.315,150,14195,0.221,64254,POINT (-87.621537 41.694192),60628-20210503
60628,05/04/2021,196,33502,94,20341,0.317,106,14301,0.223,64254,POINT (-87.621537 41.694192),60628-20210504
60628,05/05/2021,340,33842,125,20466,0.319,231,14532,0.226,64254,POINT (-87.621537 41.694192),60628-20210505
60628,05/06/2021,251,34093,110,20576,0.32,154,14686,0.229,64254,POINT (-87.621537 41.694192),60628-20210506
60628,05/07/2021,337,34430,130,20706,0.322,221,14907,0.232,64254,POINT (-87.621537 41.694192),60628-20210507
60628,05/08/2021,243,34673,108,20814,0.324,144,15051,0.234,64254,POINT (-87.621537 41.694192),60628-20210508
60628,05/09/2021,80,34753,36,20850,0.324,50,15101,0.235,64254,POINT (-87.621537 41.694192),60628-20210509
60628,05/10/2021,234,34987,110,20960,0.326,152,15253,0.237,64254,POINT (-87.621537 41.694192),60628-20210510
60628,05/11/2021,241,35228,96,21056,0.328,150,15403,0.24,64254,POINT (-87.621537 41.694192),60628-20210511
60628,05/12/2021,227,35455,90,21146,0.329,154,15557,0.242,64254,POINT (-87.621537 41.694192),60628-20210512
60619,05/07/2021,302,35097,115,20826,0.34,207,15361,0.251,61207,POINT (-87.60569 41.744737),60619-20210507
60619,05/08/2021,237,35334,88,20914,0.342,165,15526,0.254,61207,POINT (-87.60569 41.744737),60619-20210508
60619,05/09/2021,57,35391,31,20945,0.342,33,15559,0.254,61207,POINT (-87.60569 41.744737),60619-20210509
60619,05/10/2021,208,35599,92,21037,0.344,134,15693,0.256,61207,POINT (-87.60569 41.744737),60619-20210510
60619,05/11/2021,272,35871,124,21161,0.346,164,15857,0.259,61207,POINT (-87.60569 41.744737),60619-20210511
60619,05/12/2021,239,36110,79,21240,0.347,165,16022,0.262,61207,POINT (-87.60569 41.744737),60619-20210512
60619,05/13/2021,205,36315,61,21301,0.348,148,16170,0.264,61207,POINT (-87.60569 41.744737),60619-20210513
60620,01/21/2021,149,1291,131,1083,0.016,18,208,0.003,67711,POINT (-87.651656 41.740873),60620-20210121
60620,01/24/2021,32,1508,32,1286,0.019,0,222,0.003,67711,POINT (-87.651656 41.740873),60620-20210124
60620,02/11/2021,331,5003,228,4100,0.061,103,903,0.013,67711,POINT (-87.651656 41.740873),60620-20210211
60628,05/13/2021,180,35635,89,21235,0.33,94,15651,0.244,64254,POINT (-87.621537 41.694192),60628-20210513
60628,05/14/2021,259,35894,93,21328,0.332,174,15825,0.246,64254,POINT (-87.621537 41.694192),60628-20210514
60629,01/21/2021,265,2173,240,1756,0.016,25,417,0.004,110029,POINT (-87.711565 41.777061),60629-20210121
60629,01/22/2021,199,2372,189,1945,0.018,10,427,0.004,110029,POINT (-87.711565 41.777061),60629-20210122
60629,01/23/2021,87,2459,80,2025,0.018,7,434,0.004,110029,POINT (-87.711565 41.777061),60629-20210123
60629,01/24/2021,22,2481,21,2046,0.019,1,435,0.004,110029,POINT (-87.711565 41.777061),60629-20210124
60629,01/25/2021,169,2650,138,2184,0.02,31,466,0.004,110029,POINT (-87.711565 41.777061),60629-20210125
60629,01/26/2021,209,2859,154,2338,0.021,55,521,0.005,110029,POINT (-87.711565 41.777061),60629-20210126
60629,01/27/2021,240,3099,205,2543,0.023,35,556,0.005,110029,POINT (-87.711565 41.777061),60629-20210127
60620,02/17/2021,193,5935,100,4722,0.07,93,1213,0.018,67711,POINT (-87.651656 41.740873),60620-20210217
60620,02/18/2021,334,6269,220,4942,0.073,114,1327,0.02,67711,POINT (-87.651656 41.740873),60620-20210218
60620,02/19/2021,295,6564,166,5108,0.075,129,1456,0.022,67711,POINT (-87.651656 41.740873),60620-20210219
60620,02/20/2021,112,6676,58,5166,0.076,54,1510,0.022,67711,POINT (-87.651656 41.740873),60620-20210220
60620,02/21/2021,81,6757,64,5230,0.077,17,1527,0.023,67711,POINT (-87.651656 41.740873),60620-20210221
60620,02/22/2021,171,6928,97,5327,0.079,74,1601,0.024,67711,POINT (-87.651656 41.740873),60620-20210222
60620,02/23/2021,218,7146,118,5445,0.08,100,1701,0.025,67711,POINT (-87.651656 41.740873),60620-20210223
60629,01/28/2021,259,3358,217,2760,0.025,42,598,0.005,110029,POINT (-87.711565 41.777061),60629-20210128
60632,01/02/2021,14,467,14,467,0.005,0,0,0,89857,POINT (-87.711251 41.810038),60632-20210102
60632,01/06/2021,33,597,27,589,0.007,6,8,0,89857,POINT (-87.711251 41.810038),60632-20210106
60632,01/09/2021,38,743,28,690,0.008,10,53,0.001,89857,POINT (-87.711251 41.810038),60632-20210109
60633,01/27/2021,36,339,32,274,0.022,4,65,0.005,12689,POINT (-87.556037 41.653147),60633-20210127
60633,01/28/2021,30,369,23,297,0.023,7,72,0.006,12689,POINT (-87.556037 41.653147),60633-20210128
60633,01/29/2021,47,416,46,343,0.027,1,73,0.006,12689,POINT (-87.556037 41.653147),60633-20210129
60633,01/30/2021,25,441,21,364,0.029,4,77,0.006,12689,POINT (-87.556037 41.653147),60633-20210130
60633,01/31/2021,18,459,18,382,0.03,0,77,0.006,12689,POINT (-87.556037 41.653147),60633-20210131
60633,02/01/2021,18,477,18,400,0.032,0,77,0.006,12689,POINT (-87.556037 41.653147),60633-20210201
60633,02/02/2021,39,516,34,434,0.034,5,82,0.006,12689,POINT (-87.556037 41.653147),60633-20210202
60633,02/03/2021,35,551,32,466,0.037,3,85,0.007,12689,POINT (-87.556037 41.653147),60633-20210203
60633,02/04/2021,47,598,37,503,0.04,10,95,0.007,12689,POINT (-87.556037 41.653147),60633-20210204
60633,02/05/2021,52,650,44,547,0.043,8,103,0.008,12689,POINT (-87.556037 41.653147),60633-20210205
60633,02/06/2021,46,696,44,591,0.047,2,105,0.008,12689,POINT (-87.556037 41.653147),60633-20210206
60633,02/07/2021,9,705,9,600,0.047,0,105,0.008,12689,POINT (-87.556037 41.653147),60633-20210207
60633,02/08/2021,26,731,21,621,0.049,5,110,0.009,12689,POINT (-87.556037 41.653147),60633-20210208
60633,02/09/2021,38,769,33,654,0.052,5,115,0.009,12689,POINT (-87.556037 41.653147),60633-20210209
60633,02/10/2021,56,825,32,686,0.054,24,139,0.011,12689,POINT (-87.556037 41.653147),60633-20210210
60633,02/11/2021,60,885,46,732,0.058,14,153,0.012,12689,POINT (-87.556037 41.653147),60633-20210211
60633,02/12/2021,49,934,32,764,0.06,17,170,0.013,12689,POINT (-87.556037 41.653147),60633-20210212
60633,02/13/2021,21,955,11,775,0.061,10,180,0.014,12689,POINT (-87.556037 41.653147),60633-20210213
60633,02/14/2021,14,969,14,789,0.062,0,180,0.014,12689,POINT (-87.556037 41.653147),60633-20210214
60633,02/15/2021,15,984,10,799,0.063,5,185,0.015,12689,POINT (-87.556037 41.653147),60633-20210215
60633,02/16/2021,15,999,6,805,0.063,9,194,0.015,12689,POINT (-87.556037 41.653147),60633-20210216
60633,02/17/2021,45,1044,23,828,0.065,22,216,0.017,12689,POINT (-87.556037 41.653147),60633-20210217
60633,02/18/2021,41,1085,24,852,0.067,17,233,0.018,12689,POINT (-87.556037 41.653147),60633-20210218
60633,02/19/2021,55,1140,20,872,0.069,35,268,0.021,12689,POINT (-87.556037 41.653147),60633-20210219
60633,02/20/2021,27,1167,10,882,0.07,17,285,0.022,12689,POINT (-87.556037 41.653147),60633-20210220
60633,02/21/2021,6,1173,5,887,0.07,1,286,0.023,12689,POINT (-87.556037 41.653147),60633-20210221
60633,02/22/2021,31,1204,20,907,0.071,11,297,0.023,12689,POINT (-87.556037 41.653147),60633-20210222
60633,02/23/2021,43,1247,28,935,0.074,15,312,0.025,12689,POINT (-87.556037 41.653147),60633-20210223
60633,02/24/2021,44,1291,25,960,0.076,19,331,0.026,12689,POINT (-87.556037 41.653147),60633-20210224
60633,02/25/2021,57,1348,39,999,0.079,18,349,0.028,12689,POINT (-87.556037 41.653147),60633-20210225
60633,02/26/2021,87,1435,44,1043,0.082,43,392,0.031,12689,POINT (-87.556037 41.653147),60633-20210226
60643,01/27/2021,289,3455,261,2914,0.06,28,541,0.011,48887,POINT (-87.662381 41.700445),60643-20210127
60643,01/28/2021,314,3769,282,3196,0.065,32,573,0.012,48887,POINT (-87.662381 41.700445),60643-20210128
60643,01/29/2021,293,4062,267,3463,0.071,26,599,0.012,48887,POINT (-87.662381 41.700445),60643-20210129
60643,01/30/2021,167,4229,148,3611,0.074,19,618,0.013,48887,POINT (-87.662381 41.700445),60643-20210130
60643,01/31/2021,58,4287,53,3664,0.075,5,623,0.013,48887,POINT (-87.662381 41.700445),60643-20210131
60643,02/01/2021,149,4436,128,3792,0.078,21,644,0.013,48887,POINT (-87.662381 41.700445),60643-20210201
60643,02/02/2021,293,4729,244,4036,0.083,49,693,0.014,48887,POINT (-87.662381 41.700445),60643-20210202
60643,02/03/2021,429,5158,303,4339,0.089,126,819,0.017,48887,POINT (-87.662381 41.700445),60643-20210203
60643,02/04/2021,372,5530,340,4679,0.096,32,851,0.017,48887,POINT (-87.662381 41.700445),60643-20210204
60643,02/05/2021,365,5895,299,4978,0.102,66,917,0.019,48887,POINT (-87.662381 41.700445),60643-20210205
60643,02/06/2021,191,6086,168,5146,0.105,23,940,0.019,48887,POINT (-87.662381 41.700445),60643-20210206
60643,02/07/2021,70,6156,67,5213,0.107,3,943,0.019,48887,POINT (-87.662381 41.700445),60643-20210207
60633,02/27/2021,38,1473,22,1065,0.084,16,408,0.032,12689,POINT (-87.556037 41.653147),60633-20210227
60633,02/28/2021,20,1493,4,1069,0.084,16,424,0.033,12689,POINT (-87.556037 41.653147),60633-20210228
60633,03/01/2021,42,1535,17,1086,0.086,25,449,0.035,12689,POINT (-87.556037 41.653147),60633-20210301
60633,03/02/2021,48,1583,24,1110,0.087,24,473,0.037,12689,POINT (-87.556037 41.653147),60633-20210302
60633,03/03/2021,49,1632,19,1129,0.089,30,503,0.04,12689,POINT (-87.556037 41.653147),60633-20210303
60633,03/04/2021,71,1703,34,1163,0.092,37,540,0.043,12689,POINT (-87.556037 41.653147),60633-20210304
60633,03/05/2021,71,1774,46,1209,0.095,27,567,0.045,12689,POINT (-87.556037 41.653147),60633-20210305
60633,03/06/2021,45,1819,18,1227,0.097,27,594,0.047,12689,POINT (-87.556037 41.653147),60633-20210306
60629,01/29/2021,349,3707,315,3075,0.028,34,632,0.006,110029,POINT (-87.711565 41.777061),60629-20210129
60629,01/30/2021,197,3904,168,3243,0.029,29,661,0.006,110029,POINT (-87.711565 41.777061),60629-20210130
60629,01/31/2021,35,3939,29,3272,0.03,6,667,0.006,110029,POINT (-87.711565 41.777061),60629-20210131
60629,02/01/2021,229,4168,196,3468,0.032,33,700,0.006,110029,POINT (-87.711565 41.777061),60629-20210201
60633,03/07/2021,19,1838,8,1235,0.097,11,605,0.048,12689,POINT (-87.556037 41.653147),60633-20210307
60620,02/24/2021,228,7374,120,5565,0.082,108,1809,0.027,67711,POINT (-87.651656 41.740873),60620-20210224
60620,02/25/2021,352,7726,147,5712,0.084,205,2014,0.03,67711,POINT (-87.651656 41.740873),60620-20210225
60620,02/26/2021,457,8183,246,5958,0.088,211,2225,0.033,67711,POINT (-87.651656 41.740873),60620-20210226
60620,02/27/2021,275,8458,181,6139,0.091,94,2319,0.034,67711,POINT (-87.651656 41.740873),60620-20210227
60620,02/28/2021,110,8568,73,6212,0.092,37,2356,0.035,67711,POINT (-87.651656 41.740873),60620-20210228
60620,03/01/2021,262,8830,154,6366,0.094,108,2464,0.036,67711,POINT (-87.651656 41.740873),60620-20210301
60620,03/02/2021,336,9166,199,6565,0.097,137,2601,0.038,67711,POINT (-87.651656 41.740873),60620-20210302
60620,03/03/2021,392,9558,209,6774,0.1,183,2784,0.041,67711,POINT (-87.651656 41.740873),60620-20210303
60620,03/04/2021,469,10027,252,7026,0.104,217,3001,0.044,67711,POINT (-87.651656 41.740873),60620-20210304
